日期,開盤價,最高價,最低價,收盤價,成交量,成交值(千元)
2012/8/3,36.42619651,36.53386015,36.282645,36.53386015,5086.836,258148.949
2012/8/6,37.25161771,37.32339347,36.92862681,37.00040256,11035.662,570636.637
2012/8/7,37.03629044,37.07217832,36.89273893,37.03629044,4202.938,216575.121
2012/8/8,37.28750559,37.46694498,37.1080662,37.14395408,9545.045,496033.404
2012/8/9,37.39516923,37.96937528,37.39516923,37.9334874,21225.221,1115574.094
2012/8/10,37.9334874,38.07703891,37.86171164,37.89759952,11291.279,597430.859
2012/8/13,38.04115104,38.22059043,38.00526316,38.04115104,15662.135,831228.91
2012/8/14,38.11292679,38.4359177,38.04115104,38.22059043,16024.047,854491.801
2012/8/15,38.18470255,38.32825406,38.00526316,38.07703891,11946.875,634681.823
2012/8/16,38.11292679,38.40002982,38.04115104,38.18470255,7953.827,423898.219
2012/8/17,38.29236618,38.29236618,38.00526316,38.00526316,5270.885,279669.055
2012/8/20,37.9334874,38.07703891,37.71816013,37.89759952,9862.178,520220.603
2012/8/21,38.00526316,38.61535709,38.00526316,38.32825406,27066.882,1449814.703
2012/8/22,38.29236618,38.32825406,38.04115104,38.29236618,5560.943,295805.638
2012/8/23,38.18470255,38.40002982,38.14881467,38.25647831,8522.486,454199.582
2012/8/24,38.04115104,38.18470255,38.00526316,38.11292679,11023.694,585207.724
2012/8/27,38.36414194,38.4359177,38.04115104,38.18470255,7381.834,392802.836
2012/8/28,38.00526316,38.00526316,37.64638437,37.68227225,9135.416,480748.795
2012/8/29,37.6104965,37.89759952,37.6104965,37.82582377,2819.315,148463.319
2012/8/30,37.64638437,37.82582377,37.6104965,37.71816013,6947.921,364959.725
2012/8/31,37.68227225,37.9334874,37.64638437,37.86171164,3002.955,158160.865
2012/9/3,37.82582377,38.22059043,37.82582377,38.14881467,7153.672,379685.388
2012/9/4,38.14881467,38.25647831,38.04115104,38.07703891,7304.539,387906.709
2012/9/5,37.96937528,37.96937528,37.57460862,37.57460862,5020.171,263425.938
2012/9/6,37.53872074,37.68227225,37.25161771,37.4310571,5866.731,305950.489
2012/9/7,38.11292679,38.18470255,37.89759952,38.00526316,7668.229,406456.587
2012/9/10,38.00526316,38.29236618,37.96937528,38.29236618,8807.199,468548.644
2012/9/11,38.29236618,38.40002982,38.22059043,38.25647831,8196.917,437511.851
2012/9/12,38.57946921,38.86657224,38.57946921,38.79479648,21342.647,1152027.183
2012/9/13,38.90246012,38.97423587,38.79479648,38.86657224,11501.332,623340.689
2012/9/14,39.33311466,39.90732071,39.33311466,39.83554495,35619.4,1967238.249
2012/9/17,39.83554495,40.05087222,39.72788132,39.90732071,20149.767,1120483.476
2012/9/18,39.83554495,39.90732071,39.65610556,39.7637692,17291.813,958882.636
2012/9/19,39.79965708,40.01498435,39.72788132,39.94320859,20680.374,1148672.138
2012/9/20,39.87143283,39.94320859,39.54844193,39.65610556,12362.843,684405.295
2012/9/21,39.72788132,39.90732071,39.72788132,39.79965708,11670.115,647385.703
2012/9/24,39.69199344,39.97909647,39.44077829,39.83554495,15113.535,834210.593
2012/9/25,39.90732071,39.94320859,39.65610556,39.69199344,7763.669,430402.673
2012/9/26,39.40489041,39.58432981,39.29722678,39.40489041,5912.99,324390.821
2012/9/27,39.33311466,39.58432981,39.33311466,39.54844193,4809.219,264439.783
2012/9/28,39.65610556,39.72788132,39.33311466,39.58432981,4580.522,252268.059
2012/10/1,39.47666617,39.54844193,39.29722678,39.47666617,4006.626,219963.051
2012/10/2,39.54844193,39.72788132,39.44077829,39.65610556,6552.98,361735.377
2012/10/3,39.65610556,39.69199344,39.40489041,39.47666617,3633.269,200292.28
2012/10/4,39.47666617,39.54844193,39.11778739,39.51255405,8104.245,444745.214
2012/10/5,39.47666617,39.69199344,39.47666617,39.54844193,11700.336,645230.092
2012/10/8,39.47666617,39.51255405,39.15367527,39.22545102,9556.106,522839.691
2012/10/9,39.29722678,39.29722678,39.04601163,39.04601163,8493.25,463363.288
2012/10/11,38.54358133,38.54358133,38.18470255,38.25647831,30659.151,1639203.857
2012/10/12,38.25647831,38.32825406,37.96937528,38.14881467,16268.409,864868.772
2012/10/15,38.07703891,38.22059043,38.04115104,38.22059043,10241.646,543892.789
2012/10/16,38.32825406,38.40002982,38.25647831,38.40002982,8036.901,429366.923
2012/10/17,38.68713285,38.68713285,38.25647831,38.32825406,16203.149,867885.159
2012/10/18,38.54358133,38.61535709,38.36414194,38.50769345,11622.262,623288.652
2012/10/19,38.47180558,38.47180558,38.07703891,38.22059043,16779.789,892422.559
2012/10/22,37.75404801,37.96937528,37.6104965,37.96937528,13005.865,684719.192
2012/10/23,37.96937528,38.11292679,37.78993589,37.96937528,30800.049,1627934.463
2012/10/24,37.59750494,37.93220083,37.52312808,37.93220083,18503.895,939184.12
2012/10/25,37.8950124,37.8950124,37.52312808,37.56031651,20563.12,1042608.341
2012/10/26,37.70907024,37.74625867,37.09174226,37.12149301,26363.027,1323238.227
2012/10/29,37.1809945,37.33718592,37.09174226,37.18843219,15100.152,755045.077
2012/10/30,37.41156278,37.67188181,37.33718592,37.52312808,12686.436,639301.004
2012/10/31,37.70907024,37.70907024,37.33718592,37.48593964,6854.134,345541.815
2012/11/1,37.26280905,37.59750494,36.89092473,37.44875121,16368.191,818678.045
2012/11/2,37.70907024,37.70907024,37.56031651,37.70907024,7148.546,361768.393
2012/11/5,37.59750494,37.70907024,37.41156278,37.56031651,8125.841,410259.966
2012/11/6,37.67188181,37.8950124,37.48593964,37.85782397,9619.098,486789.898
2012/11/7,37.85782397,38.08095456,37.67188181,38.04376613,11045.662,563105.877
2012/11/8,37.63469337,37.74625867,37.56031651,37.74625867,9785.443,495392.872
2012/11/9,37.44875121,38.15533142,37.37437435,38.00657769,10005.555,508918.414
2012/11/12,38.15533142,38.15533142,37.82063553,37.85782397,7505.345,383046.645
2012/11/13,37.93220083,37.93220083,37.18843219,37.22562062,14839.305,744808.945
2012/11/14,37.15124375,37.37437435,37.05455383,37.29999748,7656.4,383171.812
2012/11/15,37.18843219,37.37437435,36.81654786,37.18843219,11845.749,590222.182
2012/11/16,37.15124375,37.44875121,37.02480309,37.14380607,13698.858,684772.855
2012/11/19,37.41156278,37.44875121,37.22562062,37.37437435,4365.081,219249.255
2012/11/20,37.70907024,37.70907024,37.37437435,37.44875121,4985.835,251375.954
2012/11/21,37.52312808,37.56031651,36.96530159,37.16611913,13326.407,667474.24
2012/11/22,37.41156278,37.44875121,37.26280905,37.33718592,7869.548,395166.379
2012/11/23,37.59750494,38.52721575,37.56031651,38.45283888,19224.255,985123.863
2012/11/26,38.52721575,38.89910007,38.52721575,38.8247232,13124.224,684437.782
2012/11/27,38.8247232,39.0478538,38.67596947,38.97347693,8538.125,446540.215
2012/11/28,38.97347693,39.0478538,38.8247232,39.01066536,4523.801,236735.081
2012/11/29,39.15941909,39.49411498,39.15941909,39.49411498,19857.708,1051076.324
2012/11/30,39.49411498,39.94037617,39.41973812,39.82881087,29758.835,1591443.347
2012/12/3,39.82881087,40.01475303,39.56849185,39.79162244,11201.079,600296.733
2012/12/4,39.45692655,39.75443401,39.45692655,39.75443401,10697.131,569376.397
2012/12/5,39.64286871,40.01475303,39.49411498,39.9775646,13587.588,726432.991
2012/12/6,39.9775646,39.9775646,39.75443401,39.8659993,11294.944,605387.67
2012/12/7,39.90318774,40.20069519,39.90318774,40.0891299,16314.379,879442.528
2012/12/10,40.0891299,40.20069519,39.79162244,39.94037617,9932.783,534102.179
2012/12/11,39.90318774,40.01475303,39.64286871,39.90318774,8904.629,476963.059
2012/12/12,40.01475303,40.38663735,40.01475303,40.23788363,18649.618,1008894.172
2012/12/13,40.38663735,40.75852168,40.34944892,40.68414481,22337.289,1217806.436
2012/12/14,40.60976795,40.60976795,40.31226049,40.31226049,9058.714,492300.198
2012/12/17,40.31226049,40.31226049,39.71724558,39.79162244,5560.398,298483.207
2012/12/18,39.9775646,39.9775646,39.71724558,39.82881087,6360.924,340477.615
2012/12/19,40.12631833,40.12631833,39.8659993,39.94037617,4659.401,250353.021
2012/12/20,39.68005714,39.79162244,39.45692655,39.45692655,7276.056,387311.716
2012/12/21,39.45692655,39.56849185,38.97347693,39.27098439,11689.407,615644.971
2012/12/22,39.12223066,39.41973812,39.12223066,39.38254969,4238.584,224049.465
2012/12/24,39.34536125,39.45692655,39.15941909,39.19660752,4391.649,231942.415
2012/12/25,39.23379596,39.94037617,39.23379596,39.8659993,11578.037,618370.432
2012/12/26,39.8659993,39.9775646,39.71724558,39.79162244,18127.897,971241.798
2012/12/27,39.56849185,39.8659993,39.56849185,39.75443401,11013.548,588266.868
2012/12/28,39.94037617,40.12631833,39.90318774,40.01475303,19932.723,1072073.599
2013/1/2,40.16350676,40.64695638,40.0891299,40.46101422,16487.837,896311.193
2013/1/3,40.83289854,40.94446384,40.64695638,40.79571011,29020.585,1592306.381
2013/1/4,40.79571011,40.79571011,40.46101422,40.53539108,9837.846,536506.095
2013/1/7,40.57257952,40.57257952,40.0891299,40.34944892,8910.88,483016.448
2013/1/8,40.16350676,40.31226049,39.90318774,40.0891299,12507.357,673988.953
2013/1/9,39.9775646,40.38663735,39.9775646,40.23788363,7529.07,407184.17
2013/1/10,40.38663735,40.64695638,40.27507206,40.53539108,13953.703,760152.853
2013/1/11,40.68414481,40.75852168,40.42382579,40.49820265,11837.82,646270.933
2013/1/14,40.16350676,40.53539108,40.01475303,40.53539108,7282.035,393924.688
2013/1/15,40.31226049,40.49820265,40.0891299,40.16350676,6609.521,357735.29
2013/1/16,40.20069519,40.20069519,39.94037617,39.94037617,8142.003,438232.812
2013/1/17,40.0891299,40.31226049,39.56849185,39.64286871,10084.179,541562.513
2013/1/18,40.12631833,40.12631833,39.94037617,40.12631833,5410.035,291355.474
2013/1/21,40.12631833,40.20069519,39.82881087,40.0891299,4525.979,243871.866
2013/1/22,40.38663735,40.38663735,39.94037617,40.20069519,10501.391,567964.392
2013/1/23,40.31226049,40.38663735,40.0891299,40.16350676,7266.884,392940.336
2013/1/24,39.9775646,40.0891299,39.60568028,39.94037617,11334.44,608084.018
2013/1/25,39.90318774,39.94037617,39.56849185,39.79162244,8521.237,455161.001
2013/1/28,39.94037617,40.12631833,39.90318774,39.9775646,8708.776,468347.261
2013/1/29,40.12631833,40.53539108,40.12631833,40.53539108,21973.443,1191890.832
2013/1/30,40.53539108,40.72133324,40.49820265,40.60976795,21672.09,1183403.953
2013/1/31,40.53539108,40.60976795,40.38663735,40.60976795,12643.402,688778.596
2013/2/1,40.68414481,40.79571011,40.60976795,40.75852168,15057.838,824656.103
2013/2/4,40.79571011,41.20478286,40.79571011,41.05602913,30980.908,1709855.941
2013/2/5,40.83289854,40.98165227,40.83289854,40.90727541,15988.259,878945.424
2013/2/6,41.05602913,41.27915973,41.05602913,41.20478286,29434.091,1629883.506
2013/2/18,41.27915973,41.57666718,41.2419713,41.35353659,29739.642,1655483.556
2013/2/19,41.35353659,41.46510189,41.31634816,41.39072502,16817.277,936044.921
2013/2/20,41.57666718,41.79979778,41.57666718,41.72542091,21814.406,1223538.584
2013/2/21,41.57666718,41.68823248,41.42791346,41.42791346,9951.139,556203.668
2013/2/22,41.35353659,41.53947875,41.16759443,41.27915973,9130.884,507371.869
2013/2/23,41.42791346,41.57666718,41.39072502,41.50229032,6375.899,355758.998
2013/2/25,41.50229032,41.50229032,41.31634816,41.42791346,10431.887,580781.767
2013/2/26,41.09321757,41.20478286,40.94446384,40.98165227,6753.666,372791.222
2013/2/27,40.94446384,41.05602913,40.87008697,41.05602913,4605.027,253713.018
2013/3/1,41.16759443,41.31634816,41.130406,41.20478286,5730.057,317569.049
2013/3/4,41.20478286,41.2419713,40.68414481,40.72133324,8270.213,454255.027
2013/3/5,40.83289854,41.16759443,40.83289854,41.05602913,16081.48,884932.685
2013/3/6,41.42791346,41.46510189,41.05602913,41.2419713,4640.574,257530.596
2013/3/7,41.05602913,41.39072502,41.05602913,41.20478286,5956.438,330452.404
2013/3/8,41.35353659,41.57666718,41.35353659,41.50229032,12380.659,690617.215
2013/3/11,41.50229032,41.72542091,41.35353659,41.57666718,12066.208,674388.21
2013/3/12,41.57666718,41.65104405,41.31634816,41.31634816,7442.935,415510.001
2013/3/13,41.35353659,41.61385562,41.130406,41.39072502,10205.851,568131.569
2013/3/14,41.27915973,41.35353659,41.16759443,41.35353659,12133.109,672910.988
2013/3/15,41.35353659,41.42791346,41.05602913,41.05602913,9551.506,529341.414
2013/3/18,40.90727541,40.90727541,40.38663735,40.53539108,13219.182,721312.16
2013/3/19,40.68414481,40.72133324,40.53539108,40.60976795,3373.726,184302.099
2013/3/20,40.42382579,40.57257952,40.27507206,40.34944892,8821.393,479367.586
2013/3/21,40.46101422,40.49820265,40.34944892,40.38663735,4929.633,267993.89
2013/3/22,40.31226049,40.42382579,40.27507206,40.27507206,8202.388,445102.188
2013/3/25,40.72133324,40.72133324,40.49820265,40.57257952,2648.667,144567.062
2013/3/26,40.57257952,40.60976795,40.49820265,40.57257952,1956.026,106683.407
2013/3/27,40.60976795,40.79571011,40.49820265,40.68414481,4540.031,248241.182
2013/3/28,40.68414481,40.72133324,40.46101422,40.57257952,3315.71,180675.642
2013/3/29,40.79571011,41.0188407,40.68414481,40.98165227,5875.788,322903.337
2013/4/1,40.98165227,41.05602913,40.87008697,40.90727541,3729.172,205265.726
2013/4/2,40.90727541,40.98165227,40.68414481,40.79571011,4937.409,271289.272
2013/4/3,40.98165227,41.0188407,40.83289854,40.90727541,2925.659,160975.955
2013/4/8,40.49820265,40.53539108,40.05194147,40.05194147,18559.79,1002859.874
2013/4/9,40.16350676,40.20069519,39.8659993,39.94037617,7681.461,413470.694
2013/4/10,39.9775646,40.12631833,39.8659993,40.01475303,3118.305,167629.813
2013/4/11,40.12631833,40.46101422,40.12631833,40.42382579,9842.03,533757.668
2013/4/12,40.46101422,40.53539108,40.31226049,40.42382579,2297.003,124825.799
2013/4/15,40.34944892,40.42382579,39.9775646,40.0891299,4111.521,221986.028
2013/4/16,39.79162244,40.16350676,39.75443401,40.16350676,5150.419,276686.993
2013/4/17,40.16350676,40.23788363,40.05194147,40.0891299,4995.06,269565.94
2013/4/18,39.82881087,40.23788363,39.82881087,40.05194147,5605.761,301895.347
2013/4/19,40.34944892,41.27915973,40.34944892,41.2419713,22459,1237683.667
2013/4/22,41.31634816,41.39072502,41.130406,41.20478286,11412.387,633681.675
2013/4/23,41.20478286,41.20478286,40.87008697,40.98165227,3673.886,202446.391
2013/4/24,41.16759443,41.46510189,41.09321757,41.31634816,12432.393,690770.599
2013/4/25,41.2419713,41.46510189,41.20478286,41.39072502,11885.352,661449.706
2013/4/26,41.50229032,41.79979778,41.50229032,41.53947875,11113.05,622403.221
2013/4/29,41.57666718,41.65104405,41.46510189,41.50229032,8140.413,454738.921
2013/4/30,41.83698621,42.0601168,41.83698621,41.94855151,17616.881,994043.474
2013/5/2,41.91136307,42.13449367,41.91136307,42.0601168,15919.943,899914.379
2013/5/3,42.2832474,42.39481269,42.13449367,42.13449367,13217.634,751481.268
2013/5/6,42.39481269,42.50637799,42.32043583,42.32043583,8575.588,488875.027
2013/5/7,42.32043583,42.54356642,42.24605896,42.46918956,14262.007,813797.499
2013/5/8,42.54356642,43.2129582,42.54356642,43.02701604,21793.386,1258269.249
2013/5/9,43.28733507,43.47327723,43.25014663,43.28733507,17797.101,1037335.18
2013/5/10,43.2129582,43.25014663,43.02701604,43.06420447,9240.965,535856.639
2013/5/13,43.06420447,43.13858134,42.84107388,42.95263918,6700.177,387395.932
2013/5/14,43.13858134,43.3245235,42.95263918,43.06420447,10934.122,634102.226
2013/5/15,43.2129582,43.2129582,42.87826231,43.1013929,11719.865,678723.82
2013/5/16,43.51046566,43.80797312,43.43608879,43.65921939,32187.846,1888455.526
2013/5/17,43.58484252,43.65921939,43.43608879,43.43608879,8651.843,506338.14
2013/5/20,43.36171193,43.51046566,43.2129582,43.36171193,7993.319,466046.373
2013/5/21,43.39890036,43.65921939,43.25014663,43.36171193,6989.772,408198.029
2013/5/22,43.62203096,43.65921939,43.28733507,43.3245235,7429.351,433863.893
2013/5/23,43.06420447,43.13858134,42.39481269,42.39481269,14865.84,854334.512
2013/5/24,42.39481269,42.54356642,42.09730524,42.2832474,6949.631,395777.002
2013/5/27,42.24605896,42.65513172,42.24605896,42.65513172,3285.598,187924.976
2013/5/28,42.69232015,42.72950858,42.50637799,42.50637799,2342.716,134258.644
2013/5/29,42.65513172,42.98982761,42.65513172,42.87826231,7988.608,460199.379
2013/5/30,42.69232015,42.72950858,42.2832474,42.35762426,8823.666,503172.389
2013/5/31,42.76669701,42.91545074,42.24605896,42.35762426,9240.119,528579.918
2013/6/3,41.98573994,42.20887053,41.83698621,42.1716821,6538.988,369199.492
2013/6/4,42.1716821,42.24605896,41.91136307,42.09730524,4243.204,239911.728
2013/6/5,42.0601168,42.20887053,41.91136307,42.09730524,3459.608,195736.906
2013/6/6,41.79979778,41.87417464,41.46510189,41.57666718,15077.276,843973.096
2013/6/7,41.61385562,41.76260935,41.57666718,41.68823248,9058.196,507189.027
2013/6/10,42.0601168,42.1716821,41.94855151,42.02292837,3505.343,198281.891
2013/6/11,42.0601168,42.13449367,41.83698621,41.91136307,4689.065,264735.617
2013/6/13,41.57666718,41.57666718,40.90727541,40.90727541,33023.834,1823370.059
2013/6/14,41.0188407,41.0188407,40.68414481,40.75852168,18099.232,994221.942
2013/6/17,40.79571011,41.0188407,40.75852168,41.0188407,5347.377,294417.027
2013/6/18,41.0188407,41.20478286,40.79571011,41.20478286,8771.556,483236.999
2013/6/19,41.27915973,41.27915973,41.0188407,41.130406,6076.74,336207.455
2013/6/20,40.90727541,40.90727541,40.31226049,40.34944892,25487.892,1389253.031
2013/6/21,40.23788363,40.23788363,39.60568028,39.8659993,34639.623,1853783.057
2013/6/24,39.71724558,39.79162244,39.49411498,39.71724558,21260.36,1132613.599
2013/6/25,39.64286871,39.94037617,39.38254969,39.41973812,19437.447,1034612.098
2013/6/26,39.8659993,40.01475303,39.64286871,39.94037617,9915.925,531376.78
2013/6/27,40.20069519,40.42382579,40.0891299,40.42382579,22275.2,1205472.258
2013/6/28,40.46101422,40.98165227,40.38663735,40.98165227,13714.432,751100.239
2013/7/1,40.75852168,41.42791346,40.75852168,41.35353659,13788.335,763383.444
2013/7/2,41.39072502,41.46510189,41.2419713,41.27915973,4672.336,259565.154
2013/7/3,41.05602913,41.20478286,40.79571011,40.79571011,7004.292,385469.799
2013/7/4,40.83289854,41.0188407,40.75852168,40.87008697,4877.072,268102.694
2013/7/5,41.09321757,41.68823248,41.05602913,41.68823248,17674.559,986410.395
2013/7/8,41.68823248,41.68823248,40.87008697,40.90727541,8666.116,477968.424
2013/7/9,40.90727541,41.42791346,40.87008697,41.39072502,4074.161,225977.952
2013/7/10,41.46510189,41.87417464,41.39072502,41.50229032,9107.84,510560.539
2013/7/11,42.20887053,42.69232015,42.1716821,42.54356642,30308.916,1728349.862
2013/7/12,42.54356642,42.69232015,42.46918956,42.65513172,12910,739250.7
2013/7/15,42.65513172,42.91545074,42.46918956,42.76669701,14187.888,815949.882
2013/7/16,42.76669701,42.84107388,42.65513172,42.76669701,9554.028,549362.591
2013/7/17,42.69232015,42.95263918,42.65513172,42.84107388,12990.199,747619.681
2013/7/18,42.84107388,42.87826231,42.46918956,42.54356642,12640.447,723858.943
2013/7/19,42.32043583,42.32043583,41.46510189,41.61385562,24692.954,1385796.832
2013/7/22,41.76260935,41.94855151,41.72542091,41.76260935,5257.632,295654.456
2013/7/23,42.02292837,42.54356642,42.02292837,42.43200113,8971.869,510606.898
2013/7/24,42.24605896,42.50637799,42.24605896,42.32043583,4960.85,282334.85
2013/7/25,42.24605896,42.50637799,42.02292837,42.39481269,4111.707,234028.765
2013/7/26,42.39481269,42.69232015,42.1716821,42.32043583,4896.127,279404.379
2013/7/29,42.1716821,42.2832474,41.83698621,42.02292837,5925.434,334904.486
2013/7/30,42.20887053,42.50637799,42.02292837,42.35762426,10121.624,576372.668
2013/7/31,42.35762426,42.35762426,42.0601168,42.09730524,4383.656,248571.828
2013/8/1,42.0601168,42.13449367,41.68823248,41.79979778,7468.236,420330.725
2013/8/2,42.09730524,42.39481269,41.91136307,42.0601168,6840.267,387353.274
2013/8/5,42.02292837,42.24605896,41.83698621,42.1716821,2877.732,162791.874
2013/8/6,41.94855151,41.94855151,41.46510189,41.57666718,20739.753,1158970.776
2013/8/7,41.31634816,41.31634816,40.98165227,40.98165227,21061.146,1163901.589
2013/8/8,40.90727541,40.98165227,40.75852168,40.83289854,25089.681,1379035.959
2013/8/9,40.83289854,40.98165227,40.64695638,40.79571011,25862.36,1417930.574
2013/8/12,40.90727541,40.94446384,40.68414481,40.90727541,12024.912,659841.614
2013/8/13,41.16759443,41.31634816,41.130406,41.31634816,7627.486,422919.658
2013/8/14,41.31634816,41.31634816,40.98165227,41.20478286,11120.302,614619.593
2013/8/15,40.79571011,40.94446384,40.53539108,40.90727541,17432.561,954337.876
2013/8/16,40.64695638,41.2419713,40.64695638,41.09321757,17785.551,978460.432
2013/8/19,40.94446384,40.98165227,40.79571011,40.98165227,8438.62,464099.757
2013/8/20,40.79571011,41.0188407,40.53539108,40.60976795,19856.498,1086946.503
2013/8/22,40.38663735,40.42382579,40.05194147,40.27507206,30612.447,1655599.727
2013/8/23,40.53539108,40.90727541,40.53539108,40.79571011,16798.781,920166.255
2013/8/26,40.90727541,41.05602913,40.72133324,40.98165227,6650.143,365856.474
2013/8/27,40.90727541,40.90727541,40.60976795,40.60976795,7339.895,402257.761
2013/8/28,40.42382579,40.72133324,40.38663735,40.72133324,9583.954,522647.708
2013/8/29,40.79571011,41.35353659,40.79571011,41.27915973,12791.404,708453.609
2013/8/30,41.35353659,41.53947875,41.20478286,41.53947875,11435.856,637169.53
2013/9/2,41.61385562,41.94855151,41.57666718,41.87417464,20804.919,1168126.905
2013/9/3,42.09730524,42.1716821,41.94855151,42.13449367,20556.239,1163846.548
2013/9/4,42.02292837,42.09730524,41.83698621,42.0601168,10480.444,591077.767
2013/9/5,42.1716821,42.35762426,42.0601168,42.32043583,21411.913,1215478.542
2013/9/6,42.2832474,42.43200113,42.2832474,42.39481269,22393.275,1275634.725
2013/9/9,42.39481269,42.61794329,42.1716821,42.54356642,17058.581,973707.355
2013/9/10,42.65513172,42.84107388,42.50637799,42.65513172,23422.376,1344057.399
2013/9/11,42.76669701,42.76669701,42.46918956,42.76669701,20577.058,1180087.008
2013/9/12,42.69232015,42.91545074,42.61794329,42.80388545,12988.288,747456.799
2013/9/13,42.76669701,42.84107388,42.46918956,42.46918956,5616.027,321689.664
2013/9/14,42.50637799,42.58075485,42.43200113,42.46918956,6236.106,356165.524
2013/9/16,42.72950858,43.1013929,42.72950858,42.98982761,14816.216,856213.071
2013/9/17,42.76669701,42.95263918,42.76669701,42.95263918,6240.628,359786.428
2013/9/18,43.06420447,43.13858134,42.80388545,42.80388545,14816.839,855895.353
2013/9/23,42.80388545,43.25014663,42.76669701,43.13858134,10272.43,594937.074
2013/9/24,43.13858134,43.2129582,42.95263918,43.17576977,10109.391,585958.178
2013/9/25,43.13858134,43.13858134,42.84107388,42.98982761,4177.369,241141.358
2013/9/26,42.91545074,42.98982761,42.54356642,42.58075485,4355.788,249816.271
2013/9/27,42.69232015,42.80388545,42.65513172,42.69232015,4768.533,273846.827
2013/9/30,42.39481269,42.61794329,42.20887053,42.50637799,16694.045,952581.26
2013/10/1,42.39481269,42.61794329,42.39481269,42.50637799,15431.775,882515.976
2013/10/2,42.76669701,42.76669701,42.58075485,42.65513172,11303.711,648114.852
2013/10/3,42.76669701,43.73359625,42.72950858,43.54765409,23774.643,1387027.242
2013/10/4,43.51046566,43.54765409,43.3245235,43.47327723,16689.318,974553.372
2013/10/7,43.25014663,43.25014663,43.02701604,43.06420447,4869.744,282120.552
2013/10/8,43.02701604,43.47327723,42.98982761,43.39890036,9440.826,549339.92
2013/10/9,43.2129582,43.39890036,43.13858134,43.28733507,6006.272,349660.364
2013/10/11,43.77078468,43.84516155,43.43608879,43.47327723,9045.228,530474.251
2013/10/14,43.43608879,43.43608879,43.1013929,43.13858134,6623.978,385079.299
2013/10/15,43.47327723,43.58484252,43.36171193,43.51046566,8042.634,470229.772
2013/10/16,43.47327723,43.58484252,43.3245235,43.3245235,7029.103,410205.35
2013/10/17,43.62203096,43.77078468,43.47327723,43.54765409,5062.547,296652.655
2013/10/18,43.62203096,43.95672684,43.62203096,43.91953841,14818.57,872614.98
2013/10/21,43.91953841,43.99391528,43.77078468,43.88234998,6552.193,386605.237
2013/10/22,43.73359625,43.95672684,43.58484252,43.88234998,7199.462,424384.758
2013/10/23,43.95672684,43.95672684,43.58484252,43.65921939,8639.415,508499.416
2013/10/24,43.92565291,43.92565291,43.50695085,43.81146144,7935.549,455537.474
2013/10/25,43.65920614,43.65920614,43.2785679,43.46888702,11177.175,638101.042
2013/10/28,43.50695085,43.88758909,43.46888702,43.77339761,6936.708,398366.82
2013/10/29,43.73533379,44.00178056,43.62114232,43.96371673,5790.985,333532.119
2013/10/30,44.00178056,44.07790821,43.88758909,44.07790821,4375.748,252901.791
2013/10/31,44.03984438,44.19209968,43.84952526,44.07790821,6045.775,349993.25
2013/11/1,44.15403585,44.2301635,43.73533379,43.84952526,6293.364,362802.228
2013/11/4,43.69726997,43.69726997,43.46888702,43.65920614,6647.499,380466.626
2013/11/5,43.58307849,43.65920614,43.20244025,43.24050408,7879.372,448706.061
2013/11/6,43.24050408,43.31663173,43.08824878,43.24050408,4717.161,267847.827
2013/11/7,43.2785679,43.2785679,43.01212113,43.12631261,4901.449,277659.985
2013/11/8,43.08824878,43.12631261,42.89792966,42.97405731,6209.803,350923.675
2013/11/11,42.97405731,43.01212113,42.78373819,42.85986584,8237.847,463973.321
2013/11/12,43.08824878,43.08824878,42.78373819,43.01212113,6243.339,352233.375
2013/11/13,42.82180201,42.85986584,42.40309995,42.44116377,17168.796,960655.076
2013/11/14,42.63148289,42.70761054,42.36503612,42.55535524,15583.085,870463.71
2013/11/15,42.70761054,42.89792966,42.55535524,42.74567436,12722.507,714440.665
2013/11/18,42.89792966,43.01212113,42.78373819,42.97405731,5565.731,313864.114
2013/11/19,43.05018496,43.2785679,43.05018496,43.24050408,8478.759,480733.824
2013/11/20,43.12631261,43.16437643,42.89792966,42.97405731,9701.799,548101.949
2013/11/21,42.70761054,42.70761054,42.174717,42.21278083,35062.264,1947623.471
2013/11/22,42.25084465,42.40309995,42.25084465,42.25084465,10937.407,607995.596
2013/11/25,42.74567436,43.01212113,42.74567436,42.82180201,10345.365,582454.673
2013/11/26,42.63148289,43.31663173,42.63148289,43.16437643,9878.559,558861.474
2013/11/27,43.16437643,43.4308232,43.12631261,43.39275937,8118.057,462140.733
2013/11/28,43.65920614,43.73533379,43.54501467,43.65920614,11237.01,644295.393
2013/11/29,43.65920614,43.92565291,43.58307849,43.81146144,14720.545,846658.034
2013/12/2,43.84952526,43.92565291,43.65920614,43.73533379,5600.99,321900.939
2013/12/3,43.65920614,43.77339761,43.50695085,43.77339761,7385.103,423383.862
2013/12/4,43.58307849,43.88758909,43.54501467,43.73533379,7401.796,425548.315
2013/12/5,43.73533379,43.77339761,43.39275937,43.46888702,6056.78,346321
2013/12/6,43.4308232,43.69726997,43.31663173,43.50695085,4023.61,230202.816
2013/12/9,43.81146144,44.11597203,43.81146144,43.88758909,8645.14,499380.365
2013/12/10,43.81146144,44.07790821,43.81146144,44.00178056,6866.804,396596.602
2013/12/11,44.11597203,44.3824188,43.88758909,44.03984438,10106.222,585498.669
2013/12/12,43.84952526,43.84952526,43.54501467,43.69726997,4216.323,241964.618
